Date,HSIF_Close,HSIF_Return,Bull_Price,Bear_Price,Bull_Bear_Ratio,Fear_Greed_Index,Realized_Volatility,RSI_Signal,Volume
2010-10-27,16241,-0.0215086154958428,0.01,14.5125,0.9631732357109482,58.32747720811088,0.1713965964464365,1.2690865987024864,1000000
2010-10-28,16309,0.004186934302075,0.01,14.1725,0.9619301301486849,59.42282376382073,0.17132778028934903,1.1482464374986279,1000000
2010-10-29,16211,-0.0060089521123306,0.01,14.6625,0.9651794848845768,58.105753876164286,0.17356304192174177,1.0599704659643265,1000000
2010-11-01,16679,0.0288692862870889,0.01,12.3225,1.003400925026543,61.35477158851462,0.19472003497051257,1.3132229505355895,1000000
2010-11-02,16708,0.0017387133521193,0.01,12.1775,1.0146611685426978,61.08684895249487,0.19472063228689898,1.0628520878542105,1000000
2010-11-03,16981,0.016339478094326,0.01,10.8125,1.094448868196493,62.377376708041936,0.19939264472232776,1.1174927080782453,1000000
2010-11-04,17312,0.0194923738295742,0.01,9.1575,1.128468945942337,65.37004864897351,0.20805295620565536,1.217505302812512,1000000
2010-11-05,17492,0.0103974121996304,0.01,8.2575,1.166111287880859,67.33726825713077,0.20767159755657316,1.1966003711275164,1000000
2010-11-08,17555,0.0036016464669563,0.01,7.9425,1.1086457749078056,65.42819450134894,0.20212630808813498,1.0870491758822993,1000000
2010-11-09,17419,-0.0077470806038165,0.01,8.6225,1.0878112609275727,65.25907615291496,0.20289249333001955,1.0870491758822993,1000000
2010-11-10,17223,-0.0112520810609104,0.01,9.6025,1.0294086814056926,59.500696561031226,0.1999498684082358,1.1622937830125295,1000000
2010-11-11,17426,0.0117865644777332,0.01,8.5875,1.0136654532395326,59.36276465747818,0.19951740604589,1.1625862554551532,1000000
2010-11-12,17067,-0.0206014002065878,0.01,10.3825,0.9527290753387333,56.002015811703984,0.2136169988906072,1.1908040764106431,1000000
2010-11-15,16904,-0.009550594714947,0.01,11.1975,0.9279947679311494,56.222760464713396,0.21295896476932932,1.2616900422624013,1000000
2010-11-16,16650,-0.0150260293421675,0.01,12.4675,0.9145829758529652,49.17747986929675,0.21513194167723665,1.1908040764106431,1000000
2010-11-17,16353,-0.0178378378378378,0.01,13.9525,0.902615521551405,47.41611934775085,0.22114063472105217,1.3003742624416788,1000000
2010-11-18,16609,0.0156546199474103,0.01,12.6725,0.9096253347480896,50.11234634563674,0.22784863980824407,1.3484843994265532,1000000
2010-11-19,16687,0.0046962490216146,0.01,12.2825,0.9568322542084104,53.19265195599445,0.2265235960979706,1.3484843994265532,1000000
2010-11-22,16636,-0.0030562713489542,0.01,12.5375,0.9693412720865826,50.08333462983988,0.2244134296887589,1.2007119134266588,1000000
2010-11-23,16195,-0.0265087761481125,0.01,14.7425,0.9473335476783633,44.5074348880964,0.24321842505829055,1.375565183146307,1000000
2010-11-24,16180,-0.0009262117937635,0.01,14.8175,0.9799234911271206,49.562055508247504,0.23099682778894576,1.234635999826736,1000000
2010-11-25,16257,0.0047589616810876,0.01,14.4325,0.9588006512609522,49.70503123575617,0.2311460970198745,1.234635999826736,1000000
2010-11-26,16131,-0.0077505074737036,0.01,15.0625,0.9352273630966892,49.26983642824243,0.2318223555653186,1.1882780547952336,1000000
2010-11-29,16168,0.0022937201661397,0.01,14.8775,0.9452880083917033,42.83241929103161,0.20539244675036536,1.2346731417407284,1000000
2010-11-30,16034,-0.0082879762493814,0.01,15.5475,0.9803711766528594,40.60333629487426,0.20639301384443834,1.202536436657624,1000000
2010-12-01,16195,0.0100411625296246,0.01,14.7425,1.0021129504478417,39.28417966850063,0.20009468837819946,1.202536436657624,1000000
2010-12-02,16286,0.0056190182154987,0.01,14.2875,1.0038381814011148,36.62803393515831,0.18559765770111786,1.099577431315339,1000000
2010-12-03,16203,-0.0050964018175119,0.01,14.7025,1.0091809342767866,34.093087702584945,0.17880500712569747,1.0450877159338745,1000000
2010-12-06,16135,-0.0041967536875887,0.01,15.0425,0.9961654686446999,32.98976101626537,0.1766769950785279,0.9123585788680515,1000000
2010-12-07,16334,0.0123334366284475,0.01,14.0475,1.0381091400123217,36.06469356591117,0.18541592367624182,0.7911607096988433,1000000
2010-12-08,16067,-0.0163462715807518,0.01,15.3825,0.9847436312950323,35.21180390754417,0.1892128622425266,0.8940492769538366,1000000
2010-12-09,16117,0.003111968631356,0.01,15.1325,0.9798183872223564,33.87397784261066,0.18235986221779898,0.8940492769538366,1000000
2010-12-10,16145,0.001737296022833,0.01,14.9925,0.9933018850760185,37.61159516698631,0.1720664701824061,0.9776742816347763,1000000
2010-12-13,16234,0.005512542582843,0.01,14.5475,1.0127789057850245,40.656987900952956,0.17243907346067644,0.7050622833843789,1000000
2010-12-14,16286,0.0032031538745842,0.01,14.2875,0.9944528217902967,44.8150994414109,0.16615030969094885,0.8266674616318284,1000000
2010-12-15,15980,-0.0187891440501043,0.01,15.8175,0.9896060286881666,44.587957544431085,0.16745419305910925,0.9977292890415299,1000000
2010-12-16,15703,-0.017334167709637,0.01,17.2025,0.9499550241018406,37.48981063186165,0.164595471035859,1.1540383825916365,1000000
2010-12-17,15786,0.0052856142138444,0.01,16.7875,0.9567204871089894,37.600581935628526,0.1649619540790075,1.1540383825916365,1000000
2010-12-20,15804,0.001140250855188,0.01,16.6975,0.9483908377023094,38.4079645901966,0.16552004338097498,1.2201824153393517,1000000
2010-12-21,15987,0.0115793470007592,0.01,15.7825,0.9644124729505698,46.98697634029783,0.14638598854604262,1.2201824153393517,1000000
2010-12-22,16091,0.0065052855445049,0.01,15.2625,1.0144561537762418,48.83098699772464,0.14853116593333077,1.2201824153393517,1000000
2010-12-23,15938,-0.0095084208563793,0.01,16.0275,1.0304588139716289,45.319165950368806,0.1507869656744893,1.3062075638325155,1000000
2010-12-24,15877,-0.0038273309072656,0.01,16.3325,1.0118479001484082,46.27208789024393,0.14907263911789956,1.2990103399380786,1000000
2010-12-27,15877,0.0,0.01,16.3325,1.009543008435145,45.71341728293293,0.1486730584097396,1.2990103399380786,1000000
2010-12-28,15759,-0.0074321345342318,0.01,16.9225,0.9718778010525493,45.92138745562784,0.14813645148432786,1.1250231778660833,1000000
2010-12-29,16019,0.0164985087886286,0.01,15.6225,0.9914975966106708,47.507259879799356,0.15598309487114814,1.1250231778660833,1000000
2010-12-30,16001,-0.0011236656470441,0.01,15.7125,1.0082647211914906,45.85198419676762,0.15430195463628651,0.957654693986413,1000000
2010-12-31,15987,-0.0008749453159178,0.01,15.7825,1.0142359055509502,46.88491592813242,0.15348194041019111,0.8342644610392398,1000000
2011-01-03,16242,0.0159504597485455,0.01,14.5075,1.0471125734100755,51.90176469736155,0.16359400071960037,0.9403970171796772,1000000
2011-01-04,16439,0.0121290481467799,0.01,13.5225,1.0888899811557076,51.85095543335751,0.16339743482576155,0.9773327092808302,1000000
2011-01-05,16497,0.00352819514569,0.01,13.2325,1.0610067103414607,56.65846292675755,0.15120329063475066,0.8995436307410358,1000000
2011-01-06,16533,0.0021822149481725,0.01,13.0525,1.0680450756867164,56.44198297575343,0.1510967625355941,0.861431259932246,1000000
2011-01-07,16485,-0.00290328434041,0.01,13.2925,1.063721137016186,55.34655725187096,0.15182216951097993,0.9673097153933838,1000000
2011-01-10,16333,-0.0092205034880193,0.01,14.0525,1.0114969282802129,51.744281653575136,0.15509686666073616,0.9376860930029238,1000000
2011-01-11,16513,0.0110206330741444,0.01,13.1525,1.0092570949800168,53.674677652650686,0.15942658649637192,1.011482160809976,1000000
2011-01-12,16823,0.0187730878701628,0.01,11.6025,1.040503047916713,62.013418247802335,0.15406346100930723,1.1310906575835276,1000000
2011-01-13,16852,0.0017238304701896,0.01,11.4575,1.0395495841435687,65.3335602367899,0.1350006161129078,1.0122239807916316,1000000
2011-01-14,16910,0.0034417279848089,0.01,11.1675,1.0528255520120695,65.04274509909669,0.13484864133607555,0.9383091021190353,1000000
2011-01-17,16817,-0.0054997043169722,0.01,11.6325,1.060689480703509,63.94137795204731,0.13838941436488889,0.9383091021190353,1000000
2011-01-18,16800,-0.0010108818457513,0.01,11.7175,1.0354707148912234,61.622047262129215,0.13539857035967592,0.8520428099406558,1000000
2011-01-19,16942,0.0084523809523808,0.01,11.0075,1.0143162158345,62.00015163340215,0.1363323235957592,0.8504997677377304,1000000
2011-01-20,16685,-0.0151694014874277,0.01,12.2925,0.9806185260027022,60.88179237038534,0.14425948155262833,0.8504997677377304,1000000
2011-01-21,16578,-0.0064129457596643,0.01,12.8275,0.9614803942903438,60.35201291923113,0.1460050583976332,0.7598214928581086,1000000
2011-01-24,16537,-0.0024731571962842,0.01,13.0325,0.9673179756191347,59.83454332135675,0.14676186804446606,0.6968537351835806,1000000
2011-01-25,16516,-0.0012698796637842,0.01,13.1375,0.9668170388817988,61.10431835503921,0.1430482668600664,0.7541670221372101,1000000
2011-01-26,16569,0.0032090094453862,0.01,12.8725,0.9567312530049403,58.28771546978005,0.1330921609090332,0.771020249871853,1000000
2011-01-27,16515,-0.0032590983161325,0.01,13.1425,0.9797947745413454,57.80921256909715,0.13391119448164174,0.771020249871853,1000000
2011-01-28,16423,-0.0055706933091129,0.01,13.6025,0.9814466345336579,56.73485217702962,0.1360892831446394,0.771020249871853,1000000
2011-01-31,16268,-0.0094379833160811,0.01,14.3775,0.9678702012448666,50.55805603195421,0.12973038513400317,0.7069671233479511,1000000
2011-02-01,16335,0.0041185148758298,0.01,14.0425,0.9783571405309553,48.55712073802272,0.1228206712086235,0.5536261972435597,1000000
2011-02-02,16675,0.0208142026323845,0.01,12.3425,1.0134191241269421,52.864383569614766,0.1435274900971382,0.7943561751226014,1000000
2011-02-03,16675,0.0,0.01,12.3425,1.0200463646129896,52.32472796373313,0.14341244823464322,0.9065590180174041,1000000
2011-02-04,16675,0.0,0.01,12.3425,1.0314746407347644,53.04213452365017,0.14287698818639466,0.9065590180174041,1000000
2011-02-07,16369,-0.018350824587706,0.01,13.8725,1.0132508099059796,50.77445649745668,0.15441970158545026,0.9065590180174041,1000000
2011-02-08,16282,-0.0053149245525078,0.01,14.3075,0.9943131387475693,46.710007358044294,0.14999804866572627,0.9293398226083696,1000000
2011-02-09,16061,-0.0135732710969168,0.01,15.4125,0.928227857278703,39.33299324026708,0.13786546570150374,0.9293398226083696,1000000
2011-02-10,15814,-0.0153788680655002,0.01,16.6475,0.9001122721495234,36.10287762738297,0.14448659054294347,0.9293398226083696,1000000
2011-02-11,15829,0.0009485266219804,0.01,16.5725,0.9018214537469955,35.678156438916766,0.1432473009730051,0.8938819690006881,1000000
2011-02-14,16065,0.0149093436098299,0.01,15.3925,0.9638511673891357,39.499845841850316,0.1567002395785024,1.0025004874910906,1000000
2011-02-15,15954,-0.0069094304388421,0.01,15.9475,0.9607823305484248,38.316042790674054,0.15748420320718762,1.0094704700556747,1000000
2011-02-16,16073,0.0074589444653379,0.01,15.3525,1.0020591495281577,38.12283460826692,0.15660207258324865,1.0535813997622228,1000000
2011-02-17,16209,0.0084613948858334,0.01,14.6725,1.0509952351903324,43.1701684574341,0.15385271745782755,1.1363601310123386,1000000
2011-02-18,16414,0.0126472947128137,0.01,13.6475,1.075875871978153,47.763272134082975,0.1603571002580722,1.1765391308585578,1000000
2011-02-21,16321,-0.0056658949677105,0.01,14.1125,1.0325016225355979,46.973999669555354,0.1612895106039124,1.0756327874998561,1000000
2011-02-22,15970,-0.0215060351694136,0.01,15.8675,1.0027953074602447,42.172065481994466,0.17756470510521652,1.2234080470159086,1000000
2011-02-23,15968,-0.0001252348152785,0.01,15.8775,0.9876993287203378,41.428269733442974,0.17675462981330897,1.073653618536511,1000000
2011-02-24,15766,-0.0126503006012024,0.01,16.8875,0.9468634942157015,39.426801796938555,0.1808873868034652,1.0931925924643906,1000000
2011-02-25,15954,0.0119243942661422,0.01,15.9475,0.9454955072865492,43.26303485378784,0.18718618700390505,1.0038697600959523,1000000
2011-02-28,16234,0.0175504575655007,0.01,14.5475,0.9904326238609911,49.839574537204726,0.19608300032984785,1.0713832832149706,1000000
2011-03-01,16291,0.0035111494394479,0.01,14.2625,1.0412489766707322,49.68774721501307,0.19592427121070807,1.0266140493402247,1000000
2011-03-02,15984,-0.0188447609109324,0.01,15.7975,1.0029863297428872,40.30771059733063,0.19037239542328632,1.0831666412179146,1000000
2011-03-03,16025,0.002565065065065,0.01,15.5925,1.0339770814001916,40.85794262674874,0.19095476967338432,1.0831666412179146,1000000
2011-03-04,16248,0.0139157566302652,0.01,14.4775,1.0381033389103778,44.011826970427116,0.19902607047938745,1.0831666412179146,1000000
2011-03-07,16248,0.0,0.01,14.4775,1.0022970546445533,48.48276853696056,0.18845738293699907,1.1621791098075107,1000000
2011-03-08,16542,0.0180945347119645,0.01,13.0075,1.0319613254239108,54.290386191082426,0.19826570793179893,1.1621791098075107,1000000
2011-03-09,16556,0.000846330552533,0.01,12.9375,1.0734130882167325,57.681720475597615,0.19080327443082323,1.1621791098075107,1000000
2011-03-10,16472,-0.0050736892969316,0.01,13.3575,1.0571386434230123,59.935441106982466,0.1819506304977914,1.0532211076017575,1000000
2011-03-11,16174,-0.0180913064594463,0.01,14.8475,0.9915873252885125,55.654981875346714,0.19559331290079404,1.2555574304185342,1000000
2011-03-14,16216,0.0025967602324719,0.01,14.6375,0.9967505504073516,52.666179879761295,0.18887374111096064,1.083830250309333,1000000
2011-03-15,15721,-0.0305254070054267,0.01,17.1125,0.904389974442168,46.790177549887844,0.2176331456414997,1.6751692710602413,1000000
2011-03-16,15755,0.0021627122956555,0.01,16.9425,0.9067741564607351,45.497941460462584,0.21582174037673926,1.781081335276241,1000000
2011-03-17,15446,-0.0196128213265629,0.01,18.4875,0.8807864085215065,39.19070929033086,0.2225548876582115,1.809609329319457,1000000
2011-03-18,15510,0.004143467564418,0.01,18.1675,0.9208385317701834,37.52735596029002,0.21694916373363393,1.809609329319457,1000000
2011-03-21,15755,0.0157962604771115,0.01,16.9425,0.9454714604130292,41.96457262941915,0.22628438877975432,1.809609329319457,1000000
2011-03-22,15897,0.0090130117423039,0.01,16.2325,1.0232719234842673,49.29927861779937,0.21651528779207993,1.799601455027286,1000000
2011-03-23,15894,-0.0001887148518588,0.01,16.2475,1.0184709227759046,49.283421360672826,0.21651534692569507,1.4485474664137996,1000000
2011-03-24,15982,0.0055366805083678,0.01,15.8075,1.071009231433328,53.80028596794022,0.2121621544015687,1.4485474664137996,1000000
2011-03-25,16153,0.0106995369791014,0.01,14.9525,1.0851449252267154,53.50060448951284,0.21135074211729693,1.4485474664137996,1000000
2011-03-28,16075,-0.0048288243669906,0.01,15.3425,1.0412931768709226,47.93366035650416,0.20243354274354555,1.288526327534612,1000000
2011-03-29,16075,0.0,0.01,15.3425,1.0226909672542577,47.06474840410087,0.20191353181772906,1.288526327534612,1000000
2011-03-30,16306,0.0143701399688958,0.01,14.1875,1.0529071642699195,55.27445592031015,0.19643284466099137,1.443790790035095,1000000
2011-03-31,16361,0.0033729915368576,0.01,13.9125,1.0483606813011286,55.46711438189162,0.19653525731888322,1.3601393069088203,1000000
2011-04-01,16588,0.0138744575514944,0.01,12.7775,1.0550387851002845,55.457282485670284,0.19649962212897237,1.3601393069088203,1000000
2011-04-04,16827,0.0144080057873161,0.01,11.5825,1.0964209460917032,58.76091226278291,0.2019994463211396,0.9251339959397313,1000000
2011-04-05,16827,0.0,0.01,11.5825,1.0964209460917032,54.57285030763463,0.19267162663919005,1.0033263607736274,1000000
2011-04-06,16903,0.0045165507814821,0.01,11.2025,1.0750251012578276,55.45339945532957,0.19309175837457423,0.9482334852388874,1000000
2011-04-07,16909,0.000354966573981,0.01,11.1725,1.0685557404097221,56.72961883600524,0.19174333165967905,0.9110495920729704,1000000
2011-04-08,16988,0.0046720681293985,0.01,10.7775,1.0490690822081896,61.62395242933039,0.17758710495845806,0.8017048445447728,1000000
2011-04-11,16939,-0.0028843889804568,0.01,11.0225,1.0134074778546451,60.522945245542466,0.1786177025967967,0.7915226866988831,1000000
2011-04-12,16676,-0.015526300253852,0.01,12.3375,0.9824221180913576,63.40484248197299,0.1473123692375255,0.7915226866988831,1000000
2011-04-13,16780,0.0062365075557688,0.01,11.8175,0.9858073844193964,64.11458765699618,0.14771665826506294,0.7991753442652936,1000000
2011-04-14,16708,-0.0042908224076281,0.01,12.1775,0.9766901008197992,66.49918597844366,0.12452798945895853,0.7666481961736196,1000000
2011-04-15,16672,-0.002154656451999,0.01,12.3575,0.9634455349339746,65.57318739355024,0.12640014492406432,0.7666481961736196,1000000
2011-04-18,16545,-0.0076175623800384,0.01,12.9925,0.9543682574920832,61.466964008353294,0.12385425766548884,0.7666481961736196,1000000
2011-04-19,16306,-0.0144454517981262,0.01,14.1875,0.9564335438640317,56.38197723907219,0.1349342241888309,0.7759187919966735,1000000
2011-04-20,16615,0.0189500797252544,0.01,12.6425,0.9810647410648554,60.597561124493204,0.148539823380864,0.8921495592771151,1000000
2011-04-21,16770,0.0093289196509178,0.01,11.8675,1.0081557357749154,61.362595998494754,0.15024870829885498,0.8283257170525644,1000000
2011-04-22,16770,0.0,0.01,11.8675,1.0125095685726395,59.1406942663136,0.14722859667315452,0.7759187919966735,1000000
2011-04-25,16770,0.0,0.01,11.8675,1.0280533834966064,60.167588240402694,0.14527905269464264,0.7759187919966735,1000000
2011-04-26,16668,-0.00608228980322,0.01,12.3775,1.0453935518350612,58.86798431898049,0.14805522084132253,0.7846454575714006,1000000
2011-04-27,16577,-0.0054595632349412,0.01,12.8325,0.9955839129406407,54.27108083072292,0.14244776910561982,0.970184581258124,1000000
2011-04-28,16666,0.0053688845991433,0.01,12.3875,0.9877299615339096,54.75378033261609,0.14308901262489604,0.9872656656882413,1000000
2011-04-29,16585,-0.0048601944077762,0.01,12.7925,0.978175354740764,50.128687134697195,0.13594170123788898,0.9872656656882413,1000000
2011-05-02,16585,0.0,0.01,12.7925,0.978175354740764,46.548863201652274,0.12489599739096632,0.9872656656882413,1000000
2011-05-03,16521,-0.0038589086523967,0.01,13.1125,0.9825347534541038,45.607999411989155,0.12536160292438564,1.1091558830230213,1000000
2011-05-04,16285,-0.0142848495853762,0.01,14.2925,0.9653446066118563,41.247984821506,0.13219044076309436,1.1091558830230213,1000000
2011-05-05,16316,0.0019035922628185,0.01,14.1375,0.9586773348107268,41.58951702781262,0.13264310031612456,0.8809570748252327,1000000
2011-05-06,16221,-0.0058225055160578,0.01,14.6125,0.9568340175273292,39.35009219764968,0.13112607421171138,0.8809570748252327,1000000
2011-05-09,16356,0.0083225448492694,0.01,13.9375,0.9728938938236935,41.74782792304373,0.136364890337957,0.8698476786687195,1000000
2011-05-10,16356,0.0,0.01,13.9375,0.9804315609070288,45.362740982385745,0.12627114260216885,0.668308770591338,1000000
2011-05-11,16338,-0.0011005135730007,0.01,14.0275,1.006628105354822,43.61846380738109,0.12339485281862618,0.588922933619699,1000000
2011-05-12,16147,-0.0116905373974782,0.01,14.9825,0.9796283408547035,41.92416767348586,0.1284611180450274,0.660105677530268,1000000
2011-05-13,16442,0.0182696476125596,0.01,13.5075,1.0279867552816422,46.74883929891422,0.1466239717751835,0.8395093068272814,1000000
2011-05-16,16084,-0.0217735068726432,0.01,15.2975,0.9679355055132307,43.35482689091812,0.16321271354490602,0.85328856400956,1000000
2011-05-17,16091,0.0004352151206168,0.01,15.2625,0.9687783926327949,46.92712067033559,0.15576884946508004,0.8974586832456595,1000000
2011-05-18,16213,0.0075818780684855,0.01,14.6525,0.9857479292248099,44.17825056264595,0.14139136145103898,0.8974586832456595,1000000
2011-05-19,16348,0.0083266514525381,0.01,13.9775,1.026012336713082,43.94183108499032,0.1404443543883509,0.9660893592932922,1000000
2011-05-20,16345,-0.0001835086860778,0.01,13.9925,0.988836240623684,43.89866716756812,0.14042443980087352,0.8317992135074377,1000000
2011-05-23,15999,-0.0211685530743346,0.01,15.7225,0.9900333651620247,39.23230901391162,0.15705368165062933,1.0743883143518929,1000000
2011-05-24,16032,0.002062628914307,0.01,15.5575,0.9932610029241566,40.94716778201069,0.15711583086020936,1.0185051491864527,1000000
2011-05-25,16062,0.0018712574850299,0.01,15.4075,0.9819812663786986,42.57997806906706,0.15706579356904263,1.0185051491864527,1000000
2011-05-26,16148,0.0053542522724443,0.01,14.9775,0.9761609033401826,42.57664237547907,0.15705727760018973,1.105964037989196,1000000
2011-05-27,16340,0.0118900173396085,0.01,14.0175,1.0000192060585442,46.55574349196329,0.16347119320299733,1.105964037989196,1000000
2011-05-30,16382,0.0025703794369644,0.01,13.8075,1.048643129532744,47.18824201400127,0.16386990465692283,1.105964037989196,1000000
2011-05-31,16695,0.0191063362226835,0.01,12.2425,1.085004880906305,52.904432527962534,0.17745947343462673,1.3518764993807793,1000000
2011-06-01,16665,-0.0017969451931716,0.01,12.3925,1.077073973035761,55.924767267050214,0.1689128124540376,1.1105902195326252,1000000
2011-06-02,16429,-0.0141614161416141,0.01,13.5725,1.0358441967900842,52.01892439324767,0.17744560794196632,1.1678780345558977,1000000
2011-06-03,16267,-0.0098606123318522,0.01,14.3825,0.9917497060192779,51.0132485155788,0.17988728014999586,0.9346034659009632,1000000
2011-06-06,16267,0.0,0.01,14.3825,0.9866644421741497,48.93381476319547,0.17731213584172736,0.9346034659009632,1000000
2011-06-07,16200,-0.0041187680580315,0.01,14.7175,0.9418818061565423,47.908376579469525,0.17784833864560437,0.8475846497310755,1000000
2011-06-08,15998,-0.0124691358024691,0.01,15.7275,0.9219909559228737,45.124576663892654,0.18293156172560465,0.9026205429085934,1000000
2011-06-09,15945,-0.0033129141142642,0.01,15.9925,0.9422139937553292,47.16793464094015,0.17880107741596557,0.9465034885651278,1000000
2011-06-10,15796,-0.0093446221386014,0.01,16.7375,0.9431868420105923,40.71785516579064,0.1666692369489631,0.7804948410173438,1000000
2011-06-13,15899,0.006520638136237,0.01,16.2225,0.955567758194969,47.33584899114112,0.15161472873027793,0.7823785840890878,1000000
2011-06-14,15949,0.0031448518774765,0.01,15.9725,0.9695508421226687,48.00733993850048,0.15214881753768664,0.8032699124653249,1000000
2011-06-15,15771,-0.011160574330679,0.01,16.8625,0.9720915991631205,43.47222402277439,0.15364685889532234,0.8572324473914819,1000000
2011-06-16,15559,-0.0134423942679602,0.01,17.9225,0.9525961792894064,38.74420799758418,0.15491409060752637,0.8774262208465586,1000000
2011-06-17,15321,-0.0152966128928594,0.01,19.1125,0.9413237186805283,35.94367019560745,0.16117600886445824,0.9499502731491418,1000000
2011-06-20,15333,0.0007832386919914,0.01,19.0525,0.9305839544795681,40.148360229728745,0.1468843965275102,0.9407066267495736,1000000
2011-06-21,15483,0.0097828213656818,0.01,18.3025,0.9430207023598537,41.826413937273486,0.15223331899273254,1.024583069520645,1000000
2011-06-22,15482,-6.458696635014416e-05,0.01,18.3075,0.9641821324515715,41.39695613622631,0.15178592938953406,0.870906590423985,1000000
2011-06-23,15377,-0.0067820695000645,0.01,18.8325,0.9771115879164349,38.84143346721844,0.1503118072093077,0.8372823683265977,1000000
2011-06-24,15706,0.0213955908174545,0.01,17.1875,1.0515129047778222,40.822485413916155,0.16533444004710482,0.8372823683265977,1000000
2011-06-27,15597,-0.0069400229211765,0.01,17.7325,1.0353954857749992,38.84046677250242,0.16535101144027883,0.868097332951109,1000000
